-2722.1050809803564,28.851263216214623,-4.430207842030475E-5,-29.87142753011113,-4.8969414262447166E-5,1.0
-2722.1050809803564,28.851263216214623,-4.430207842030475E-5,-29.87142753011113,-4.8969414262447166E-5,1.0
-2724.8804727797756,32.075557976588414,-5.168575837890292E-5,-34.89454678847081,-6.529255161793912E-5,0.0
2836.5191406495323,-0.1499561025389031,1.61770046017051E-7,0.10824913798577998,1.0202261003664547E-7,0.0
2836.5174350108314,-0.14994800832853317,1.6176939935043282E-7,0.10824108836397626,1.0202070307682268E-7,1.0
-2722.1050809803564,28.851263216214647,-4.430207840870995E-5,-29.871427530111106,-4.8969414245922976E-5,0.0
-2722.1050809803564,28.851263216214647,-4.430207840870995E-5,-29.871427530111106,-4.8969414245922976E-5,1.0
2836.5191117317854,-0.14995596530579072,1.6177082503743314E-7,0.10824900150806288,1.0202473845294988E-7,0.0
2836.513937727549,-0.14993141163288687,1.617517705029467E-7,0.10822458307977191,1.0200324899564144E-7,1.0
-2722.1050809803564,28.851263216214523,-4.4302078408220594E-5,-29.871427530111486,-4.896941426923912E-5,1.0
2836.5187576166895,-0.14995428485606954,1.6176841000688048E-7,0.10824733032918875,1.0202210172517928E-7,0.0
2836.518102503795,-0.14995117597183413,1.6176693782974003E-7,0.10824423856673979,1.0201943789682429E-7,1.0
2836.5141713127546,-0.14993252016119324,1.6175404622944525E-7,0.10822568550770814,1.0200578614682645E-7,1.0
2836.517080195079,-0.14994632451137932,1.6176774316146885E-7,0.10823941381414344,1.0202078619532016E-7,0.0
2836.5141014239607,-0.14993218851002044,1.617524733671095E-7,0.10822535568890546,1.0200335791560622E-7,1.0
-2722.105080980356,28.851263216214726,-4.430207832754239E-5,-29.871427530111124,-4.8969414231031256E-5,0.0
-2722.105080980356,28.85126321621473,-4.43020783282566E-5,-29.871427530111124,-4.896941422563948E-5,0.0
-2722.105080980356,28.85126321621473,-4.43020783282566E-5,-29.871427530111124,-4.896941425615258E-5,0.0
2836.5194532798937,-0.1499575861720327,1.617724457301731E-7,0.10825061345066263,1.020243289670397E-7,0.0
2836.5175930079117,-0.1499487580813799,1.6176834100872588E-7,0.10824183397320244,1.0201807387260056E-7,1.0
-2722.1050809803564,28.851263216214516,-4.430207841109669E-5,-29.87142753011153,-4.896941428165398E-5,0.0
-2722.1050809803564,28.851263216214537,-4.430207841593288E-5,-29.87142753011149,-4.896941425802662E-5,1.0
-2722.1050809803564,28.851263216214537,-4.430207841593288E-5,-29.87142753011149,-4.896941425802662E-5,1.0
2836.5197888016196,-0.14995917842609777,1.6177667810120178E-7,0.10825219693406064,1.0202770884773856E-7,0.0
-2722.1050809803564,28.851263216214537,-4.430207841222624E-5,-29.871427530111486,-4.896941425607202E-5,0.0
-2722.1050809803564,28.851263216214537,-4.430207841222624E-5,-29.871427530111486,-4.896941425607202E-5,0.0
-2724.880472779775,32.075557976589096,-5.1685758976360036E-5,-34.89454678846966,-6.529255076103994E-5,1.0
2836.5184957678157,-0.14995304223808845,1.6176818697452068E-7,0.10824609455779675,1.0202161376397599E-7,1.0
